Bacteria,Metabolite_PC,coef_a,coef_b,coef_c,coef_c_prime,coef_a * coef_b
Bifidobacterium_catenulatum,PC46,-13.764745783860201,0.11434154164803371,-99.9983882334936,-98.16853654287337,-1.5738822533198478
Bifidobacterium_catenulatum,PC47,-1.638075396232491,-0.07023779851816181,-99.9983882334936,-101.88803035599008,0.11505480963813577
Bifidobacterium_catenulatum,PC48,11.118440250981703,-0.007776144424093189,-99.9983882334936,-99.8597860730158,-0.08645859716228464
Bifidobacterium_catenulatum,PC50,-6.8760429115132595,-0.18351083369662696,-99.9983882334936,-99.66429144774806,1.2618283672255803
Akkermansia_muciniphila,PC1,4.938451251084883,-1.68957222045868,-4.305153050592392,2.8210330347805046,-8.343870045922433
Akkermansia_muciniphila,PC2,0.28663905584639404,0.5128147777757811,-4.305153050592392,-4.768831819974509,0.14699274372572826
Akkermansia_muciniphila,PC3,-2.5814980789497577,0.5329699228935293,-4.305153050592392,-2.900138985332996,-1.3758608320876464
Akkermansia_muciniphila,PC4,1.181470987963268,0.21021237053678093,-4.305153050592392,-4.677028440300324,0.24835981710019117
Akkermansia_muciniphila,PC5,-1.381864130303763,-0.41878881965112746,-4.305153050592392,-4.849092904881324,0.5787092480481447
Akkermansia_muciniphila,PC6,0.16877353835276582,0.36149183963036197,-4.305153050592392,-4.606479544283279,0.06101025686006677
Akkermansia_muciniphila,PC7,-1.828524922728957,0.11981376955903243,-4.305153050592392,-4.093005664530083,-0.21908246372479484
Akkermansia_muciniphila,PC8,0.4019104629183576,-0.4038357290759404,-4.305153050592392,-4.6184061088330655,-0.16230580481588364
Akkermansia_muciniphila,PC9,-0.33201765733463473,0.07648567396172451,-4.305153050592392,-4.246472461670345,-0.02539459428843244
Akkermansia_muciniphila,PC10,-0.11587234463801765,-0.1787852332390511,-4.305153050592392,-4.370515816856741,0.020716264162063697
Akkermansia_muciniphila,PC11,-0.12293358496449525,0.45335708520323353,-4.305153050592392,-4.5645688037934775,-0.05573281175308762
Akkermansia_muciniphila,PC12,1.8627915563610287,0.19534281671045303,-4.305153050592392,-4.853870155589289,0.36388294956401196
Akkermansia_muciniphila,PC13,-1.473252657833865,0.04362090829478785,-4.305153050592392,-4.238722590828945,-0.06426461908242348
Akkermansia_muciniphila,PC14,-0.9167827929609738,-0.08989080514991259,-4.305153050592392,-4.418224779091987,0.08241034340684754
Akkermansia_muciniphila,PC15,2.028525460030535,0.05443108351921951,-4.305153050592392,-4.4219964120081245,0.11041483873578524
Akkermansia_muciniphila,PC16,-0.5512483869175133,-0.2893539572702909,-4.305153050592392,-4.409694668192411,0.15950590219344693
Akkermansia_muciniphila,PC17,0.17142719476885998,-0.1009740344386917,-4.305153050592392,-4.297644114904925,-0.01730969546831918
Akkermansia_muciniphila,PC18,-1.2588620339544236,0.2153277839478398,-4.305153050592392,-3.889614196040592,-0.2710679720674763
Akkermansia_muciniphila,PC19,0.5120118866924529,-0.006941560007339361,-4.305153050592392,-4.297817553007036,-0.0035541612359467037
Akkermansia_muciniphila,PC20,1.0824527221098896,0.028843271605327042,-4.305153050592392,-4.344600198798185,0.031221477863741142
Akkermansia_muciniphila,PC21,-0.6953230641982218,-0.10297385104650326,-4.305153050592392,-4.397083506811184,0.07160009364194592
Akkermansia_muciniphila,PC22,-1.636363990289405,0.25601145037485934,-4.305153050592392,-3.8306254636512804,-0.4189279184951828
Akkermansia_muciniphila,PC23,-1.9128651044819687,-0.10493884194527141,-4.305153050592392,-4.495329752011951,0.20073384886185838
Akkermansia_muciniphila,PC24,-0.17962359227543123,0.07731258342585032,-4.305153050592392,-4.295643018855848,-0.0138871639630452
Akkermansia_muciniphila,PC25,-0.024764013933604723,0.16840657014290022,-4.305153050592392,-4.414962021625785,-0.004170422649529363
Akkermansia_muciniphila,PC26,1.9437969104366333,0.007693597599582486,-4.305153050592392,-4.314617244148238,0.014954791244211134
Akkermansia_muciniphila,PC27,0.33511217641865954,0.11529195900517016,-4.305153050592392,-4.328032983011537,0.03863573930579344
Akkermansia_muciniphila,PC28,-1.9510076933238796,0.06524072858916388,-4.305153050592392,-4.193674778499189,-0.1272851633955139
Akkermansia_muciniphila,PC29,-0.2720527524971975,-0.22634187731706507,-4.305153050592392,-4.400612213364547,0.061576930729490546
Akkermansia_muciniphila,PC30,2.69665823861336,0.3124538756310561,-4.305153050592392,-5.069004602316353,0.8425813179071615
Akkermansia_muciniphila,PC31,0.5193742061529438,-0.04532579894301952,-4.305153050592392,-4.2668924844288565,-0.023541050844278703
Akkermansia_muciniphila,PC32,1.0124843412476643,0.25384144735490904,-4.305153050592392,-4.592954845062894,0.25701049060648873
Akkermansia_muciniphila,PC33,0.6829817034816537,-0.051366757163497444,-4.305153050592392,-4.2770260307396315,-0.03508255530985392
Akkermansia_muciniphila,PC34,-0.40493967458081326,-0.22124965875978925,-4.305153050592392,-4.305338999775727,0.08959276481930503
Akkermansia_muciniphila,PC35,-2.0386750783036023,-0.12476819048727172,-4.305153050592392,-4.500960571776202,0.2543618005114375
Akkermansia_muciniphila,PC36,-0.4646474829315743,0.08417616304125436,-4.305153050592392,-4.247117013277286,-0.039112242279956654
Akkermansia_muciniphila,PC37,-0.19663598100655108,0.23867391944147517,-4.305153050592392,-4.326764415701602,-0.04693188029005301
Akkermansia_muciniphila,PC38,-1.5133727744554355,-0.03806917545105252,-4.305153050592392,-4.3468606841935316,0.057612853673590106
Akkermansia_muciniphila,PC39,-0.7576741792967736,-0.020059822817785372,-4.305153050592392,-4.324104040865608,0.015198809790304224
Akkermansia_muciniphila,PC40,-2.3358027273287423,-0.1387985755608852,-4.305153050592392,-4.6129138550458295,0.32420609134446016
Akkermansia_muciniphila,PC41,-2.228278081808046,-0.08285206704089408,-4.305153050592392,-4.505403775867775,0.1846174450197151
Akkermansia_muciniphila,PC42,0.5665013263040775,-0.08286398226329152,-4.305153050592392,-4.2553064894782615,-0.04694255585499219
Akkermansia_muciniphila,PC43,0.9080833076504631,0.08731410014573467,-4.305153050592392,-4.428053910718854,0.07928847686486251
Akkermansia_muciniphila,PC44,-0.1647453344949371,-0.2144379342687214,-4.305153050592392,-4.35467736691698,0.03532764920950385
Akkermansia_muciniphila,PC45,-0.41073194307266025,-0.07150133200762775,-4.305153050592392,-4.334556727521649,0.02936788102777634
Akkermansia_muciniphila,PC46,-0.5691332333470338,0.1427104776309604,-4.305153050592392,-4.134425368432673,-0.08122127556660803
Akkermansia_muciniphila,PC47,-0.21801848631338977,-0.06595054541184744,-4.305153050592392,-4.3433884311841515,0.014378438082233453
Akkermansia_muciniphila,PC48,2.5081585791896712,0.00413414128036399,-4.305153050592392,-4.314566047070788,0.010369081919927112
Akkermansia_muciniphila,PC49,1.4870024529937915,0.1523249865300708,-4.305153050592392,-4.435132530071646,0.22650762862246152
Akkermansia_muciniphila,PC50,-1.0804216413034764,-0.19550306999702602,-4.305153050592392,-4.586724511163439,0.2112257477660553
Alistipes_indistinctus,PC1,204.08751464061538,-1.7449592239499871,-152.33479484938803,159.94521613604795,-356.12439116516987
Alistipes_indistinctus,PC2,-13.796880542381697,0.4986195852460571,-152.33479484938803,-155.85922690485165,-6.879394853731757
Alistipes_indistinctus,PC3,-26.05607602598728,0.5630945229869267,-152.33479484938803,-146.4880130956999,-14.672033700764405
Alistipes_indistinctus,PC4,141.05446272982755,0.2621484494280732,-152.33479484938803,-191.83846569616912,36.97720868953423
Alistipes_indistinctus,PC5,-7.139955820935327,-0.3778812938540834,-152.33479484938803,-155.70421817315457,2.698055743676036
Alistipes_indistinctus,PC6,38.030991844509195,0.3744916189077161,-152.33479484938803,-168.200820576334,14.242287704516396
Alistipes_indistinctus,PC7,35.84501581576506,0.17377101635787884,-152.33479484938803,-161.37331871241685,6.228824829669736
Alistipes_indistinctus,PC8,-90.6603862065882,-0.4590781803980148,-152.33479484938803,-191.69021535676848,41.62020513390179
Alistipes_indistinctus,PC9,-2.0269454834789187,0.08271060741542037,-152.33479484938803,-151.1090737561185,-0.1676498921364843
Alistipes_indistinctus,PC10,-68.93126847103133,-0.2119056487708382,-152.33479484938803,-172.30312245350243,14.606925165950718
Alistipes_indistinctus,PC11,38.33498174227053,0.4685595088812389,-152.33479484938803,-171.55276337862645,17.962220218129538
Alistipes_indistinctus,PC12,-59.358886886676885,0.12479659475343295,-152.33479484938803,-145.44734149783375,-7.407786951811481
Alistipes_indistinctus,PC13,-34.25256468328851,0.05253737373043689,-152.33479484938803,-148.10376341396693,-1.7995397919918923
Alistipes_indistinctus,PC14,-2.276970619604759,-0.07036182150822162,-152.33479484938803,-152.24038154435735,0.16021180031609483
Alistipes_indistinctus,PC15,49.96948993239378,0.03174716653231072,-152.33479484938803,-152.80873287015245,1.586389718418329
Alistipes_indistinctus,PC16,-50.86198169163815,-0.3028119539546003,-152.33479484938803,-168.77128736934827,15.401616058048056
Alistipes_indistinctus,PC17,32.907687724647005,-0.09230082574695642,-152.33479484938803,-151.5626510302094,-3.0374067504078996
Alistipes_indistinctus,PC18,-43.98057244011552,0.21998344296797734,-152.33479484938803,-142.33708440887312,-9.674997749079148
Alistipes_indistinctus,PC19,-16.438236367759792,-0.030152416473151693,-152.33479484938803,-153.68671655265692,0.4956525490448016
Alistipes_indistinctus,PC20,-27.903531591051113,-0.005401647955969924,-152.33479484938803,-152.47865381594087,0.15072505438314343
Alistipes_indistinctus,PC21,25.83727091060676,-0.0770577933889493,-152.33479484938803,-150.22559923344144,-1.9909630835638459
Alistipes_indistinctus,PC22,-104.02583960462104,0.24510876920797722,-152.33479484938803,-124.45068820758996,-25.497645511315117
Alistipes_indistinctus,PC23,1.7658204917320823,-0.06459837813424513,-152.33479484938803,-151.7073998611288,-0.11406913984210773
Alistipes_indistinctus,PC24,30.116416833533222,0.09305686315655233,-152.33479484938803,-154.82219252963972,2.8025392800437903
Alistipes_indistinctus,PC25,-59.42513792028191,0.1395658383412106,-152.33479484938803,-144.1924941898301,-8.29371919238621
Alistipes_indistinctus,PC26,-16.39154686856158,-0.035468857978107254,-152.33479484938803,-153.50806399123573,0.5813894479224994
Alistipes_indistinctus,PC27,-12.589548293451571,0.10874249340568995,-152.33479484938803,-155.22556619180904,-1.3690188722812726
Alistipes_indistinctus,PC28,-19.397641716344513,0.08963249884685534,-152.33479484938803,-148.20823720052283,-1.7386590987719626
Alistipes_indistinctus,PC29,33.80858459921673,-0.20673327422297316,-152.33479484938803,-147.32704522371134,-6.989359391040459
Alistipes_indistinctus,PC30,42.477346237953924,0.264184439862472,-152.33479484938803,-161.14857161178094,11.22185392271814
Alistipes_indistinctus,PC31,56.173575633597444,-0.03727004079197459,-152.33479484938803,-151.4651854533773,-2.0935914552952464
Alistipes_indistinctus,PC32,10.926521957053936,0.23985704273376182,-152.33479484938803,-161.96808497814558,2.6208032439844726
Alistipes_indistinctus,PC33,-55.640930052815136,-0.08969732132517749,-152.33479484938803,-158.82683718147447,4.990842381779085
Alistipes_indistinctus,PC34,-6.469468307223657,-0.21649843587878978,-152.33479484938803,-153.50797047209954,1.4006297694813237
Alistipes_indistinctus,PC35,22.22236199483219,-0.07362241442758477,-152.33479484938803,-149.93046176687096,-1.636063944343345
Alistipes_indistinctus,PC36,-4.319160078721829,0.09085319761723892,-152.33479484938803,-151.15898301977907,-0.39240950417260356
Alistipes_indistinctus,PC37,16.064355619072597,0.2487814167322132,-152.33479484938803,-157.61497555861075,3.9965131498029707
Alistipes_indistinctus,PC38,31.567638283622653,0.0019192505848793263,-152.33479484938803,-152.3785853616889,0.06058620823910179
Alistipes_indistinctus,PC39,51.17216516266183,0.015784834384321704,-152.33479484938803,-152.86916455043828,0.8077441521797737
Alistipes_indistinctus,PC40,-12.86156232590187,-0.09456584176837886,-152.33479484938803,-153.0609017104326,1.2162644678053791
Alistipes_indistinctus,PC41,14.84861813303635,-0.029772198618517213,-152.33479484938803,-151.7640294562724,-0.44207600826727445
Alistipes_indistinctus,PC42,-45.76061679244779,-0.11771177680188373,-152.33479484938803,-161.08845243025914,5.386563510189147
Alistipes_indistinctus,PC43,-19.855918276153506,0.05818601496538676,-152.33479484938803,-151.71400435454512,-1.1553367579677642
Alistipes_indistinctus,PC44,17.739727491723023,-0.20115075903794102,-152.33479484938803,-146.71699544022366,-3.568359650086316
Alistipes_indistinctus,PC45,-38.020254834675214,-0.08018681674364506,-152.33479484938803,-155.12834810291108,3.0487232069747865
Alistipes_indistinctus,PC46,16.418273105863605,0.1639840252443688,-152.33479484938803,-155.85350630900507,2.6923345114608788
Alistipes_indistinctus,PC47,-12.835832816553786,-0.06613693846934783,-152.33479484938803,-153.50338755416485,0.8489226851912535
Alistipes_indistinctus,PC48,-32.78929400670617,-0.056282374383188956,-152.33479484938803,-153.74269225756055,1.8454593210458905
Alistipes_indistinctus,PC49,-77.16527286743545,0.08958579496588766,-152.33479484938803,-144.3436820995564,-6.912912313588846
Alistipes_indistinctus,PC50,-9.277948143039502,-0.1745084996034027,-152.33479484938803,-152.753386559492,1.6190808098399998
