Column_A,Column_B,Correlation,P_value,FDR
C18-neg_Cluster_0060,Diagnosis,-0.3405278027915777,6.463048696838059e-05,0.0003596544331422839
C18-neg_Cluster_0061,Diagnosis,-0.2512902861375888,0.0036557467729982167,0.010373972882452925
C18-neg_Cluster_0062,Diagnosis,0.06881460140412458,0.43302259800706955,0.5261291375326896
C18-neg_Cluster_0063,Diagnosis,-0.42874732313952846,2.912797454774036e-07,3.978884642300501e-06
C18-neg_Cluster_0064,Diagnosis,-0.42199217680727236,4.664225763885041e-07,5.820743238202375e-06
C18-neg_Cluster_0065,Diagnosis,-0.3579050217532572,2.516195173198772e-05,0.00016589638518973722
C18-neg_Cluster_0066,Diagnosis,-0.39764140332038095,2.3436904600650113e-06,2.291378253111074e-05
C18-neg_Cluster_0067,Diagnosis,0.05390550803619953,0.5392925336400698,0.6256274206958617
C18-neg_Cluster_0068,Diagnosis,0.0596952420701314,0.4965490364657925,0.5857173543060035
C18-neg_Cluster_0069,Diagnosis,-0.1973725071952351,0.023302870800488793,0.04810634644020645
C18-neg_Cluster_0070,Diagnosis,-0.16148622554675177,0.06433521192566741,0.11220933473650802
C18-neg_Cluster_0071,Diagnosis,-0.12450579477774147,0.15491067278011067,0.23159929559808998
C18-neg_Cluster_0072,Diagnosis,0.641473536925158,1.165332177079374e-16,1.2888573878497877e-13
C18-neg_Cluster_0073,Diagnosis,-0.2516482602675113,0.0036060601709795343,0.01025929916168068
C18-neg_Cluster_0074,Diagnosis,-0.4429107594516749,1.0493298335931047e-07,1.6881574365163106e-06
C18-neg_Cluster_0075,Diagnosis,-0.3161939150326733,0.00022122054364621626,0.0009856697454392474
C18-neg_Cluster_0076,Diagnosis,0.6367111192747783,2.291180677602437e-16,1.4480261882447402e-13
C18-neg_Cluster_0077,Diagnosis,-0.07689165181926615,0.380859501769524,0.47549666595975
C18-neg_Cluster_0078,Diagnosis,-0.39547262120773,2.6896760446175177e-06,2.5839580502471008e-05
C18-neg_Cluster_0079,Diagnosis,-0.4867612317802105,3.2601430427602006e-09,8.930571406297911e-08
C18-neg_Cluster_0080,Diagnosis,-0.4220224556553948,4.654499120578606e-07,5.816809070463207e-06
C18-neg_Cluster_0081,Diagnosis,-0.5424290066308343,1.8423055338196673e-11,9.819710459780975e-10
C18-neg_Cluster_0082,Diagnosis,0.11746879859156846,0.17978201505688712,0.2601917650593693
C18-neg_Cluster_0083,Diagnosis,-0.24087587178033465,0.005398853419181109,0.0143278509456852
C18-neg_Cluster_0084,Diagnosis,0.19158945934670552,0.02775813931149462,0.05557909405478715
C18-neg_Cluster_0085,Diagnosis,-0.33652030260689647,7.971627952984432e-05,0.000424130872687951
C18-neg_Cluster_0086,Diagnosis,-0.2038520585525247,0.019053628561747957,0.04060368629921626
C18-neg_Cluster_0087,Diagnosis,-0.16692996522743073,0.05573733481154737,0.09938813752772493
C18-neg_Cluster_0088,Diagnosis,0.013476992320967041,0.8781040507775484,0.9097733771990337
C18-neg_Cluster_0089,Diagnosis,0.15849828482285533,0.0694964497580848,0.11993457918071666
C18-neg_Cluster_0090,Diagnosis,-0.31463214431882586,0.00023856593361245022,0.0010533090721571655
C18-neg_Cluster_0091,Diagnosis,0.6183440109783005,2.792733477742682e-15,8.588701549653469e-13
C18-neg_Cluster_0092,Diagnosis,0.06812490923787201,0.43765834558315053,0.5299577174927762
C18-neg_Cluster_0093,Diagnosis,0.1693171768602066,0.05227753885038343,0.09449472190974312
C18-neg_Cluster_0094,Diagnosis,-0.1356030195076407,0.1210666575549002,0.1895270313170997
C18-neg_Cluster_0095,Diagnosis,-0.44485025087808233,9.090972873166524e-08,1.492987277471416e-06
C18-neg_Cluster_0096,Diagnosis,0.08304438177295052,0.3438074594734858,0.43877230656590255
C18-neg_Cluster_0097,Diagnosis,-0.1917812878388124,0.027599474367811405,0.05528642725976801
C18-neg_Cluster_0098,Diagnosis,-0.07597036635066617,0.38660893490769876,0.4809104254271501
C18-neg_Cluster_0099,Diagnosis,-0.12036965389508154,0.1691957177359245,0.24806026686453359
C18-neg_Cluster_0100,Diagnosis,0.04903098704468188,0.5766387058382295,0.6579109309163965
C18-neg_Cluster_0101,Diagnosis,-0.3166289856334405,0.00021660126446799608,0.0009704770535639333
C18-neg_Cluster_0102,Diagnosis,-0.43369676868048096,2.0495153443791714e-07,2.967939732744175e-06
C18-neg_Cluster_0103,Diagnosis,-0.3618757258584908,2.0124431537271967e-05,0.00013644518792473744
C18-neg_Cluster_0104,Diagnosis,-0.1577083760096039,0.07091566204095866,0.12202500650213756
C18-neg_Cluster_0105,Diagnosis,-0.15614286846107986,0.07379776539312936,0.12588444731027734
C18-neg_Cluster_0106,Diagnosis,-0.026148330632821227,0.7659970462844956,0.8203270231814593
C18-neg_Cluster_0107,Diagnosis,0.010057010886731945,0.9088809516187812,0.9334625312897082
C18-neg_Cluster_0108,Diagnosis,-0.2520826263388597,0.0035465861302382386,0.01012264325172514
C18-neg_Cluster_0109,Diagnosis,-0.4145737745810249,7.731337205014736e-07,8.930400990857753e-06
C18-neg_Cluster_0110,Diagnosis,-0.5385288672386896,2.7319310882531996e-11,1.3656568513482662e-09
C18-neg_Cluster_0111,Diagnosis,-0.36989686041400094,1.2699155951716095e-05,9.450137246491505e-05
C18-neg_Cluster_0112,Diagnosis,0.01267183371728225,0.8853351591079128,0.9149083727851919
C18-neg_Cluster_0113,Diagnosis,0.045208939100540656,0.6067387431864748,0.683353411368881
C18-neg_Cluster_0114,Diagnosis,0.24758598476696,0.004207204690087835,0.011673047067387006
C18-neg_Cluster_0115,Diagnosis,-0.032758625279058054,0.7092315454136044,0.7756473523211932
C18-neg_Cluster_0116,Diagnosis,0.2104171649404963,0.01544839599588333,0.034095137882657944
C18-neg_Cluster_0117,Diagnosis,0.21280607276977273,0.014292344688035105,0.032039185659927694
C18-neg_Cluster_0118,Diagnosis,-0.1368564208658742,0.11763508197185732,0.18506943534925183
C18-neg_Cluster_0119,Diagnosis,0.16047619931066248,0.06604371235718262,0.11471432409429756
C18-neg_Cluster_0120,Diagnosis,-0.29755004338002666,0.0005304339521072844,0.0020539516885099574
C18-neg_Cluster_0121,Diagnosis,-0.4141848411927343,7.936278796078844e-07,9.131364731821276e-06
C18-neg_Cluster_0122,Diagnosis,0.5539823566773397,5.563831834838269e-12,3.4668157799048593e-10
C18-neg_Cluster_0123,Diagnosis,-0.31654051521363535,0.00021753326896310017,0.0009725792641665035
C18-neg_Cluster_0124,Diagnosis,-0.4475591614119182,7.429196806710467e-08,1.2425998742112326e-06
C18-neg_Cluster_0125,Diagnosis,0.27734022857608776,0.0012841947353829618,0.004285234328464788
C18-neg_Cluster_0126,Diagnosis,-0.0746311014421896,0.3950596022808518,0.48915300321592176
C18-neg_Cluster_0127,Diagnosis,-0.33265029302567717,9.735424108200976e-05,0.0004976258377201747
C18-neg_Cluster_0128,Diagnosis,0.2716797960472402,0.001626212633044546,0.005234168562087356
C18-neg_Cluster_0129,Diagnosis,-0.4177493411671818,6.236595742100237e-07,7.387068156104805e-06
C18-neg_Cluster_0130,Diagnosis,-0.04204285768576179,0.6321854089111706,0.7063200024543916
C18-neg_Cluster_0131,Diagnosis,-0.4137293044503258,8.1828920069475e-07,9.36639436965996e-06
C18-neg_Cluster_0132,Diagnosis,-0.1578878284426275,0.07059119900668484,0.12156304570088507
C18-neg_Cluster_0133,Diagnosis,0.05873286696481442,0.5035280059378775,0.5924489091141409
C18-neg_Cluster_0134,Diagnosis,-0.1683192832205402,0.05370156619550402,0.09653625715112141
C18-neg_Cluster_0135,Diagnosis,-0.3544104505771616,3.0554211897364393e-05,0.00019393376389374473
C18-neg_Cluster_0136,Diagnosis,-0.4480528785857154,7.159480415308265e-08,1.2043171618754284e-06
C18-neg_Cluster_0137,Diagnosis,-0.42125065821263724,4.90856516896145e-07,6.082770954477719e-06
C18-neg_Cluster_0138,Diagnosis,-0.012068397321537208,0.8907608338035777,0.9188488921017437
C18-neg_Cluster_0139,Diagnosis,0.04168869875204183,0.6350595928662296,0.7088441122341869
C18-neg_Cluster_0140,Diagnosis,-0.4328960634333282,2.1702653054248968e-07,3.117290165973943e-06
C18-neg_Cluster_0141,Diagnosis,-0.07560233932401754,0.3889202240949271,0.4828052538239327
C18-neg_Cluster_0142,Diagnosis,0.24353722828989327,0.00489424162543822,0.013194469805568973
C18-neg_Cluster_0143,Diagnosis,-0.08890386026865742,0.3107156479696695,0.40477209264364483
C18-neg_Cluster_0144,Diagnosis,-0.2944688946455079,0.0006095484756672258,0.0023058080003008183
C18-neg_Cluster_0145,Diagnosis,-0.43607369855351097,1.7277083073111617e-07,2.5822234971434387e-06
C18-neg_Cluster_0146,Diagnosis,-0.4573928551285688,3.517390078345277e-08,6.678512320428973e-07
C18-neg_Cluster_0147,Diagnosis,-0.11994992215723267,0.1706982055897863,0.2498490857003191
C18-neg_Cluster_0148,Diagnosis,0.294035898581525,0.0006214977812527534,0.0023469963160581996
C18-neg_Cluster_0149,Diagnosis,0.12723974983460612,0.14597803439777068,0.22143213583944368
C18-neg_Cluster_0150,Diagnosis,0.3113483574698639,0.00027922564853110536,0.0012004803392629837
C18-neg_Cluster_0151,Diagnosis,-0.4167810162543838,6.660412825670803e-07,7.833420735010299e-06
C18-neg_Cluster_0152,Diagnosis,-0.049319742400479843,0.5743932158626937,0.6563646098350915
C18-neg_Cluster_0153,Diagnosis,-0.35594525375782,2.806446034488556e-05,0.00018019908935525938
C18-neg_Cluster_0154,Diagnosis,0.009056853837526881,0.9179092045354901,0.939505538276591
C18-neg_Cluster_0155,Diagnosis,0.05050497420583898,0.5652194532247627,0.6488986274987285
C18-neg_Cluster_0156,Diagnosis,-0.29761802730406156,0.000528800168870392,0.002048521845081098
C18-neg_Cluster_0157,Diagnosis,0.26268878169879323,0.002342431005737576,0.007156709094877788
C18-neg_Cluster_0158,Diagnosis,0.4474999373005622,7.462196578798607e-08,1.245764440173775e-06
C18-neg_Cluster_0159,Diagnosis,-0.541232233774642,2.080177927092527e-11,1.0826714293479223e-09
C18-neg_Cluster_0160,Diagnosis,-0.5023849108270789,8.369447847337475e-10,2.6637724659439566e-08
C18-neg_Cluster_0161,Diagnosis,0.17539404107300743,0.04426428363371396,0.08229678117064533
C18-neg_Cluster_0162,Diagnosis,0.6091629320172677,9.177284846184382e-15,1.804458140423098e-12
C18-neg_Cluster_0163,Diagnosis,-0.21353150700166076,0.013956560181916676,0.031429789893000444
C18-neg_Cluster_0164,Diagnosis,-0.06341536158741286,0.4700579078034254,0.5619608658620061
C18-neg_Cluster_0165,Diagnosis,-0.377758083265315,7.990721002991013e-06,6.363885175535303e-05
C18-neg_Cluster_0166,Diagnosis,-0.14534185445387843,0.09635043783782955,0.15691306349882495
C18-neg_Cluster_0167,Diagnosis,0.1556843562713977,0.07465958049303341,0.1269938295447294
C18-neg_Cluster_0168,Diagnosis,0.1800284539182244,0.038865772493992354,0.07381076519142399
C18-neg_Cluster_0169,Diagnosis,0.022823744893562925,0.7950453367105271,0.8440798103209436
C18-neg_Cluster_0170,Diagnosis,-0.35679005099819444,2.677668470656479e-05,0.00017395015145645027
C18-neg_Cluster_0171,Diagnosis,0.0020113995535895345,0.9817384586347799,0.9868691072484131
C18-neg_Cluster_0172,Diagnosis,-0.1682750706522329,0.05376539232445332,0.09663136122014279
C18-neg_Cluster_0173,Diagnosis,-0.4756741353576332,8.2163022974091e-09,1.9754848567248834e-07
C18-neg_Cluster_0174,Diagnosis,-0.04566085457999282,0.6031437638849705,0.6807776531259369
C18-neg_Cluster_0175,Diagnosis,-0.01488503629479942,0.8654829228860956,0.9003935015350045
C18-neg_Cluster_0176,Diagnosis,-0.4539291408623239,4.589505151472403e-08,8.372771459840789e-07
C18-neg_Cluster_0177,Diagnosis,0.1267181718761407,0.1476513954501582,0.22335776148794662
C18-neg_Cluster_0178,Diagnosis,-0.3845795946463191,5.293352426167231e-06,4.5164495917770164e-05
C18-neg_Cluster_0179,Diagnosis,-0.24177338015273908,0.0052237173965127524,0.013923137723347368
C18-neg_Cluster_0180,Diagnosis,-0.4503613947747684,6.017949569764453e-08,1.0523086520410253e-06
C18-neg_Cluster_0181,Diagnosis,-0.23796194376017232,0.006004148905390609,0.01565714987176425
C18-neg_Cluster_0182,Diagnosis,-0.2786283322664519,0.0012161670446840926,0.004102419371469634
C18-neg_Cluster_0183,Diagnosis,-0.19907399988841898,0.022114991149350893,0.0460950392672454
C18-neg_Cluster_0184,Diagnosis,-0.1925074769485387,0.02700581416853222,0.05426923546744789
C18-neg_Cluster_0185,Diagnosis,0.09408629374289985,0.2832395833338336,0.3764049013724481
C18-neg_Cluster_0186,Diagnosis,-0.2927318313821725,0.0006587993117350027,0.002475183146595033
C18-neg_Cluster_0187,Diagnosis,-0.2861142462309628,0.0008818269608920955,0.0031110067583625446
C18-neg_Cluster_0188,Diagnosis,0.11113157089339784,0.20458587226179628,0.2887963940287769
C18-neg_Cluster_0189,Diagnosis,0.10622187026141382,0.22542749575470045,0.31294837140196086
C18-neg_Cluster_0190,Diagnosis,-0.32572134686589294,0.00013833258504909247,0.000669566035292325
C18-neg_Cluster_0191,Diagnosis,-0.48027366070479593,5.6217198092525725e-09,1.4171218482127282e-07
C18-neg_Cluster_0192,Diagnosis,-0.28981359712773364,0.000749841573536484,0.0027449723800789454
C18-neg_Cluster_0193,Diagnosis,0.5350284297660738,3.8742380773276035e-11,1.8456016224009046e-09
C18-neg_Cluster_0194,Diagnosis,0.15223667139587338,0.08140304985524958,0.13642715576240655
C18-neg_Cluster_0195,Diagnosis,0.07101776226351378,0.4184036368064794,0.512321530371399
C18-neg_Cluster_0196,Diagnosis,-0.356736573755224,2.6856528139255604e-05,0.00017434083710648096
C18-neg_Cluster_0197,Diagnosis,-0.44140874033186134,1.1719128510976052e-07,1.8549346881058339e-06
C18-neg_Cluster_0198,Diagnosis,0.31941024911001814,0.00018912347921881044,0.0008701843703213909
C18-neg_Cluster_0199,Diagnosis,-0.37572943661052505,9.015824000450291e-06,7.065722830468042e-05
C18-neg_Cluster_0200,Diagnosis,0.27409377883232333,0.001471323790610326,0.00481445003673083
C18-neg_Cluster_0201,Diagnosis,0.3250421678600688,0.00014311467679776677,0.0006889437760101417
C18-neg_Cluster_0202,Diagnosis,0.1677507227693672,0.054527135724539065,0.09784143112770669
C18-neg_Cluster_0203,Diagnosis,-0.12457739573650628,0.15467161548243955,0.23136677156189772
C18-neg_Cluster_0204,Diagnosis,0.09858545047851887,0.2607459859702426,0.35224113681945374
C18-neg_Cluster_0205,Diagnosis,-0.4363308985755282,1.6959363656039933e-07,2.5390262204507837e-06
C18-neg_Cluster_0206,Diagnosis,-0.39349135184630657,3.047622273339268e-06,2.859529361029252e-05
C18-neg_Cluster_0207,Diagnosis,-0.4323080959310905,2.2632282263891256e-07,3.240298276228314e-06
C18-neg_Cluster_0208,Diagnosis,-0.1751156561886475,0.0446075564527341,0.08290015952400574
C18-neg_Cluster_0209,Diagnosis,-0.27622312794312537,0.0013459830585111196,0.004460396292773928
C18-neg_Cluster_0210,Diagnosis,-0.3085486915206346,0.0003188641848187517,0.0013402899321977744
C18-neg_Cluster_0211,Diagnosis,0.22366763035915624,0.009935916534722193,0.02370476783217399
C18-neg_Cluster_0212,Diagnosis,0.08573862418716428,0.32832462396233275,0.42273228649864963
C18-neg_Cluster_0213,Diagnosis,0.06154914748956381,0.4832498756971666,0.5737802036424168
C18-neg_Cluster_0214,Diagnosis,0.6091629320172677,9.177284846184382e-15,1.804458140423098e-12
C18-neg_Cluster_0215,Diagnosis,-0.2060365646130225,0.017780677777751674,0.03840904223084639
C18-neg_Cluster_0216,Diagnosis,-0.3037476888392201,0.00039916210557364715,0.0016183553796147636
C18-neg_Cluster_0217,Diagnosis,-0.41164252614821906,9.408865510660948e-07,1.0511318439182837e-05
C18-neg_Cluster_0218,Diagnosis,0.14280936830485697,0.10235687925279431,0.16496423818373845
C18-neg_Cluster_0219,Diagnosis,-0.23372462812710393,0.006992209459613873,0.01774729469267457
C18-neg_Cluster_0220,Diagnosis,-0.029366471789257283,0.7381847698152937,0.7978819637799998
C18-neg_Cluster_0221,Diagnosis,0.057928307143378606,0.5094015741032467,0.5976906415151209
C18-neg_Cluster_0222,Diagnosis,-0.20636959419828624,0.01759323420862823,0.03807850691730493
C18-neg_Cluster_0223,Diagnosis,-0.35682228080678347,2.6728672250667282e-05,0.00017376582812189868
C18-neg_Cluster_0224,Diagnosis,-0.173731992350206,0.046346834227023986,0.08550391768988912
C18-neg_Cluster_0225,Diagnosis,-0.22326535044843834,0.010073559200413649,0.02397279499872511
C18-neg_Cluster_0226,Diagnosis,-0.32866268705652996,0.0001192897462470877,0.000590971822393187
C18-neg_Cluster_0227,Diagnosis,-0.34887681657932734,4.136124847019213e-05,0.0002491247967762151
C18-neg_Cluster_0228,Diagnosis,0.17688402292511266,0.04246425483511485,0.07948460477704596
C18-neg_Cluster_0229,Diagnosis,0.4119815076843638,9.198480924761761e-07,1.0347681921366282e-05
C18-neg_Cluster_0230,Diagnosis,-0.4019033743033872,1.7829867207777493e-06,1.8174961411798994e-05
C18-neg_Cluster_0231,Diagnosis,0.6091629320172677,9.177284846184382e-15,1.804458140423098e-12
C18-neg_Cluster_0232,Diagnosis,-0.3221563003270455,0.00016520118968013143,0.000777086723173739
C18-neg_Cluster_0233,Diagnosis,0.039229464840353466,0.6551657730164534,0.7268587333744009
C18-neg_Cluster_0234,Diagnosis,-0.5158518395879073,2.4503981486825263e-10,9.077380659884627e-09
C18-neg_Cluster_0235,Diagnosis,-0.14141069179430302,0.10579825048652844,0.16962926793352792
C18-neg_Cluster_0236,Diagnosis,0.21240379285905484,0.014481568661837177,0.032381329168545706
C18-neg_Cluster_0237,Diagnosis,0.5999809532879339,2.9042535768211814e-14,4.758673268095151e-12
C18-neg_Cluster_0238,Diagnosis,-0.45399455184031445,4.5666285457462485e-08,8.358301815669027e-07
C18-neg_Cluster_0239,Diagnosis,-0.3058298872813417,0.0003622832524390215,0.0014937009401586496
C18-neg_Cluster_0240,Diagnosis,0.0184354115492098,0.8338159357118795,0.874952964798234
C18-neg_Cluster_0241,Diagnosis,0.15594272702895098,0.0741729554175203,0.12628099086669609
C18-neg_Cluster_0242,Diagnosis,0.08559651235474469,0.3291299469678346,0.4235842575667491
C18-neg_Cluster_0243,Diagnosis,0.2574591428594604,0.002880080646230545,0.008471726581731337
C18-neg_Cluster_0244,Diagnosis,-0.29969853348484066,0.00048098756399427993,0.0018973597709413235
C18-neg_Cluster_0245,Diagnosis,0.24016110669859042,0.005542058020854551,0.01464202131039745
C18-neg_Cluster_0246,Diagnosis,-0.2357360276806935,0.006506494578593766,0.016730445809763916
C18-neg_Cluster_0247,Diagnosis,-0.13717923898849255,0.11676360264587517,0.18396088963865803
C18-neg_Cluster_0248,Diagnosis,0.19381080262952177,0.025967650616746805,0.05258909879994867
C18-neg_Cluster_0249,Diagnosis,-0.22169572211673913,0.010626798523481296,0.025033523252332938
C18-neg_Cluster_0250,Diagnosis,-0.21200151294833694,0.014672972425104097,0.032701879097561976
C18-neg_Cluster_0251,Diagnosis,-0.3210210437690975,0.00017472777251405425,0.0008153962717322533
C18-neg_Cluster_0252,Diagnosis,-0.2904460955383288,0.0007291812832975505,0.0026809473464334604
C18-neg_Cluster_0253,Diagnosis,-0.22066060561344544,0.011006094002630269,0.025769229884962323
C18-neg_Cluster_0254,Diagnosis,-0.22067476519579163,0.011000826370178105,0.025763714061232363
C18-neg_Cluster_0255,Diagnosis,0.17539404107300743,0.04426428363371396,0.08229678117064533
C18-neg_Cluster_0256,Diagnosis,-0.015286636607280463,0.8618892056405751,0.8978097117386166
C18-neg_Cluster_0257,Diagnosis,-0.37613001162260884,8.804049822856158e-06,6.918137906983241e-05
C18-neg_Cluster_0258,Diagnosis,0.2039559147339788,0.0189913732605287,0.040490523038351316
C18-neg_Cluster_0259,Diagnosis,0.16266743866117475,0.06238306979108284,0.10943009546223255
C18-neg_Cluster_0260,Diagnosis,-0.08315838523547409,0.3431431323339684,0.43811405986882435
C18-neg_Cluster_0261,Diagnosis,0.22219392705980412,0.010448373632884663,0.024698693535603392
C18-neg_Cluster_0262,Diagnosis,-0.38833820445064804,4.202017191630325e-06,3.717944811154511e-05
C18-neg_Cluster_0263,Diagnosis,-0.4976321874326385,1.2749495159638325e-09,3.850086456398631e-08
C18-neg_Cluster_0264,Diagnosis,-0.02018256209845565,0.8183265115086301,0.8628951226109354
C18-neg_Cluster_0265,Diagnosis,-0.4215094443591348,4.821938002786647e-07,5.983801886207048e-06
C18-neg_Cluster_0266,Diagnosis,-0.3686909890483151,1.3619961150198381e-05,9.967693652353621e-05
C18-neg_Cluster_0267,Diagnosis,-0.3792404693901999,7.312391479260295e-06,5.908841296214433e-05
C18-neg_Cluster_0268,Diagnosis,-0.02735503392881767,0.7555311742653661,0.8117716854766192
C18-neg_Cluster_0269,Diagnosis,-0.08528345231948689,0.33090846323249845,0.42544081434123376
C18-neg_Cluster_0270,Diagnosis,-0.10982742995892547,0.2099817208911656,0.2948902642519451
C18-neg_Cluster_0271,Diagnosis,-0.2922405903802769,0.0006733763968394291,0.0025190200425464814
C18-neg_Cluster_0272,Diagnosis,-0.231189037491961,0.007650205031385325,0.019088836468611776
C18-neg_Cluster_0273,Diagnosis,-0.06515343923063424,0.4579507380060629,0.5500879893941956
C18-neg_Cluster_0274,Diagnosis,-0.6484344495220886,4.245343459356285e-17,6.260466488064068e-14
C18-neg_Cluster_0275,Diagnosis,-0.3164650481745554,0.00021833122717062066,0.0009756538878816422
C18-neg_Cluster_0276,Diagnosis,-0.193991048988283,0.025826795412924715,0.05239979037229027
C18-neg_Cluster_0277,Diagnosis,-0.3425123586201304,5.819112267138024e-05,0.0003287835590015149
