Bacteria,Metabolite_PC,coef_a,coef_b,coef_c,coef_c_prime,coef_a * coef_b
Alistipes_indistinctus,PC31,56.17357563359537,-0.03727004079201962,-152.33479484938803,-151.4651854533765,-2.0935914552976986
Alistipes_indistinctus,PC32,10.926521957062157,0.23985704273376304,-152.33479484938803,-161.96808497814666,2.620803243986458
Alistipes_indistinctus,PC33,-55.64093005281392,-0.08969732132516835,-152.33479484938803,-158.82683718147373,4.990842381778466
Alistipes_indistinctus,PC34,-6.469468307224986,-0.21649843587878387,-152.33479484938803,-153.50797047209997,1.400629769481573
Alistipes_indistinctus,PC35,22.22236199483226,-0.07362241442759142,-152.33479484938803,-149.9304617668708,-1.6360639443434977
Alistipes_indistinctus,PC36,-4.319160078722501,0.09085319761724182,-152.33479484938803,-151.15898301977896,-0.3924095041726771
Alistipes_indistinctus,PC37,16.064355619073233,0.24878141673221485,-152.33479484938803,-157.61497555861087,3.996513149803155
Alistipes_indistinctus,PC38,31.567638283620973,0.0019192505848783991,-152.33479484938803,-152.37858536168886,0.060586208239069295
Alistipes_indistinctus,PC39,51.17216516266184,0.015784834384321107,-152.33479484938803,-152.86916455043826,0.8077441521797434
Alistipes_indistinctus,PC40,-12.861562325901815,-0.09456584176837762,-152.33479484938803,-153.0609017104326,1.216264467805358
Alistipes_indistinctus,PC41,14.848618133038311,-0.029772198618512654,-152.33479484938803,-151.7640294562725,-0.4420760082672652
Alistipes_indistinctus,PC42,-45.7606167924468,-0.11771177680188971,-152.33479484938803,-161.08845243025957,5.386563510189304
Alistipes_indistinctus,PC43,-19.855918276156416,0.05818601496536895,-152.33479484938803,-151.71400435454504,-1.1553367579675802
Alistipes_indistinctus,PC44,17.73972749172181,-0.2011507590379485,-152.33479484938803,-146.71699544022374,-3.568359650086204
Alistipes_indistinctus,PC45,-38.02025483467726,-0.08018681674363856,-152.33479484938803,-155.12834810291105,3.0487232069747034
Alistipes_indistinctus,PC46,16.41827310586229,0.16398402524436392,-152.33479484938803,-155.85350630900467,2.692334511460583
Alistipes_indistinctus,PC47,-12.83583281655448,-0.06613693846934766,-152.33479484938803,-153.50338755416496,0.8489226851912972
Alistipes_indistinctus,PC48,-32.78929400670761,-0.056282374383191044,-152.33479484938803,-153.74269225756075,1.84545932104604
Alistipes_indistinctus,PC49,-77.16527286743403,0.08958579496589048,-152.33479484938803,-144.34368209955622,-6.912912313588936
Alistipes_indistinctus,PC50,-9.277948143039008,-0.17450849960340203,-152.33479484938803,-152.753386559492,1.6190808098399074
